leaf_categ_id,LEAF_CATEG_NAME
92036,"Business & Industrial:Healthcare, Lab & Life Science:Imaging & Aesthetics Equipment"
92072,Business & Industrial:Construction:Heavy Equip. Parts & Manuals:Attachments:Blades & Plows
92078,Business & Industrial:Electrical & Test Equipment:Other Electrical & Test Equip.
92079,Business & Industrial:MRO & Industrial Supply:Material Handling:Shipping Containers
92081,Business & Industrial:Manufacturing & Metalworking:Manufacturing Equipment:Other
92083,Business & Industrial:Manufacturing & Metalworking:Metalworking Equipment:Other
92090,"Business & Industrial:CNC, Metalworking & Manufacturing:Welding & Soldering Equipment:Welding:Welding Protective Gear:Welding Helmets:"
92150,"Business & Industrial:CNC, Metalworking & Manufacturing:Other CNC, Metalworking & Manufacturing"
92151,"Business & Industrial:Printing & Graphic Arts:Ink, Plates & Film:Inks & Coatings"
92152,Business & Industrial:Construction:Mining Equipment
92153,Business & Industrial:Office:Office Supplies:Paper Products:Plotter Paper
92154,Business & Industrial:Office:Office Supplies:Paper Products:Stationery
92301,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Other Comm Kitchen Equipment
93376,Consumer Electronics:A/V Accessories & Cables:Remote Controls:Other
93606,Crafts:Art Supplies:Drawing & Lettering Supplies:Drawing Accessories:Drawing Supplies Storage
93825,Sporting Goods:Winter Sports:Snowboarding:Snowboards
94829,Consumer Electronics:Car Electronics:Car Alarms & Security:Remote Entry/Alarm Combos:With 2-Way Paging
94830,Consumer Electronics:Vehicle Electronics & GPS:Car Alarms & Security:Car Keys & Transponders
94832,Consumer Electronics:Car Electronics:Car Alarms & Security:Remote Start/Alarm Combos:With 2-Way Paging
94833,Consumer Electronics:Car Electronics:Car Alarms & Security:Standard Car Alarm Systems:With 2-Way Paging
94834,Consumer Electronics:Car Electronics:Car Alarms & Security:Standard Car Alarm Systems:Without 2-Way Paging
94836,Consumer Electronics:Car Electronics:Car CD Changers:6 Disk Changers:Factory & OEM CD Changers
94844,Consumer Electronics:Vehicle Electronics & GPS:Car Audio & Video Installation:Interconnect Cables
94845,"Consumer Electronics:Car Electronics:Installation Products:Cables, Wiring & Kits:Interconnects:2 Channel:"
94846,"Consumer Electronics:Car Electronics:Installation Products:Cables, Wiring & Kits:Interconnects:4 Channel:"
94847,Consumer Electronics:Car Electronics:Car Video:Car Video Monitors Only:Headrest Monitors:6-6.9 inches:
94848,Consumer Electronics:Car Electronics:Car Video:Car Video Monitors Only:Headrest Monitors:7-7.9 inches:
94850,Consumer Electronics:Car Electronics:Parts & Accessories:Car Lighting:Exterior:Xenon:
94861,Business & Industrial:Office:Office Equipment:Electronic Dictionaries & Translators
94862,Consumer Electronics:Gadgets:Dictionaries & Translators:English Only
94864,Consumer Electronics:Gadgets:Dictionaries & Translators:Foreign Language:Western Languages
94879,Consumer Electronics:Home Automation:Home Automation Modules
94880,Consumer Electronics:Gadgets:Home Automation:Transceivers
94894,Consumer Electronics:A/V Accessories & Cables:Blank Media:CDs
94902,Consumer Electronics:Home Audio:Radios
94931,Baby:Nursery Furniture:Moses Baskets
94932,Home & Garden:Kids & Teens at Home:Furniture:Toy Boxes
94935,Home & Garden:Home Decor & Accents:Children's Decor:Children's Clocks
94938,"Home & Garden:Yard, Garden & Outdoor Living:Outdoor Lighting:Lampposts & Post Lights"
94939,"Home & Garden:Yard, Garden & Outdoor Living:Outdoor Lighting:Outdoor Wall & Porch Lights"
94940,"Home & Garden:Yard, Garden & Outdoor Living:Outdoor Lighting:Landscape & Walkway Lights"
94941,"Home & Garden:Yard, Garden & Outdoor Living:Outdoor Lighting:Outdoor Floodlights/Spotlights"
95073,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Baking & Dough Equipment:Other Commercial Baking Equip
95075,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Food Preparation Equipment:Meat Grinders & Butcher Supply:Sausage Stuffers:
95076,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Food Preparation Equipment:Meat Grinders & Butcher Supply:Saws:
95077,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Food Preparation Equipment:Meat Grinders & Butcher Supply:Other Commercial Butcher Equip:
95079,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Storage & Handling Equipment:Pizza Delivery Bags
95081,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Food Preparation Equipment:Prep Tables:Pizza Preparation:
95083,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Food Preparation Equipment:Other Commercial Food Prep
95084,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Cooking & Warming Equipment:Ovens & Ranges:Bakery Ovens:
95085,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Baking & Dough Equipment:Donut Machines
95086,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Baking & Dough Equipment:Dough Proofers & Warmers
95087,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Baking & Dough Equipment:Dough Rollers & Cutters
95092,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Baking & Dough Equipment:Pans
95093,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Baking & Dough Equipment:Bakery Racks
95104,Sporting Goods:Outdoor Sports:Equestrian:Clothing & Accessories:Riding Gloves
95216,Health & Beauty:Makeup:Face:Foundation Primer
95217,Dolls & Bears:Bears:Annette Funicello
95218,Dolls & Bears:Bears:Avon
95219,Dolls & Bears:Bears:Bearfoots
95220,Dolls & Bears:Bears:Bearington
95222,Dolls & Bears:Bears:Build-a-Bear
95223,Dolls & Bears:Bears:Dayton Hudson
95224,Dolls & Bears:Bears:Deans
95225,Dolls & Bears:Bears:Deb Canham
95226,Dolls & Bears:Bears:Hallmark
95227,Dolls & Bears:Bears:Harrods
95228,Dolls & Bears:Bears:Schuco
95229,Dolls & Bears:Bears:Steiff:Antique (pre-1946)
95231,"Dolls & Bears:Dolls:By Brand, Company, Character:American Girl:Addy"
95232,"Dolls & Bears:Dolls:By Brand, Company, Character:American Girl:Angelina Ballerina"
95233,"Dolls & Bears:Dolls:By Brand, Company, Character:American Girl:Bitty Baby"
95234,"Dolls & Bears:Dolls:By Brand, Company, Character:American Girl:Felicity & Elizabeth"
95235,"Dolls & Bears:Dolls:By Brand, Company, Character:American Girl:Josefina"
95236,"Dolls & Bears:Dolls:By Brand, Company, Character:American Girl:Kit & Ruthie"
95237,"Dolls & Bears:Dolls:By Brand, Company, Character:American Girl:Kirsten"
95238,"Dolls & Bears:Dolls:By Brand, Company, Character:American Girl:Molly & Emily"
95239,"Dolls & Bears:Dolls:By Brand, Company, Character:American Girl:Nellie"
95240,"Dolls & Bears:Dolls:By Brand, Company, Character:American Girl:Samantha"
95241,"Dolls & Bears:Dolls:By Brand, Company, Character:Danbury Mint"
95242,"Dolls & Bears:Dolls:By Brand, Company, Character:Cameo"
95243,"Dolls & Bears:Dolls:By Brand, Company, Character:Eegee"
95244,"Dolls & Bears:Dolls:By Brand, Company, Character:Fisher Price"
95245,"Dolls & Bears:Dolls:By Brand, Company, Character:Gerber"
95246,"Dolls & Bears:Dolls:By Brand, Company, Character:Kenner"
95247,"Dolls & Bears:Dolls:By Brand, Company, Character:Mattel:Corolle"
95248,"Dolls & Bears:Dolls:By Brand, Company, Character:Only Hearts Club"
95249,"Dolls & Bears:Dolls:By Brand, Company, Character:Remco"
95250,"Dolls & Bears:Dolls:By Brand, Company, Character:Tonner:Tyler Wentworth Collection:Tyler's Friends:"
95251,"Dolls & Bears:Dolls:By Brand, Company, Character:Tonner:Kitty Collier Collection:10"" Tiny Kitty Collection:"
95252,"Toys & Hobbies:TV, Movie & Character Toys:Rudolph"
95253,"Toys & Hobbies:TV, Movie & Character Toys:Big Comfy Couch"
95254,"Toys & Hobbies:TV, Movie & Character Toys:Disney:Incredibles"
95259,"Toys & Hobbies:TV, Movie & Character Toys:ET Extra Terrestrial"
95260,"Toys & Hobbies:TV, Movie & Character Toys:Jimmy Neutron"
95261,"Toys & Hobbies:TV, Movie & Character Toys:Land Before Time"
95263,"Toys & Hobbies:TV, Movie & Character Toys:My Melody, Miffy"
95264,"Toys & Hobbies:TV, Movie & Character Toys:Popples"
95265,Toys & Hobbies:Stuffed Animals:Hansa
95266,Toys & Hobbies:Stuffed Animals:FAO Schwarz
95267,Toys & Hobbies:Stuffed Animals:Fisher Price
95270,Toys & Hobbies:Beanbag Plush:Ty:Baby Ty
95271,Toys & Hobbies:Beanbag Plush:Ty:Pluffies
95272,Toys & Hobbies:Beanbag Plush:Ty:Punkies
95273,Toys & Hobbies:Beanbag Plush:Ty:Custom Decorated
95274,Toys & Hobbies:Beanbag Plush:Ty:Jingle Beanies
95275,Dolls & Bears:Bears:Boyds:Current
95493,"Business & Industrial:Heavy Equipment, Parts & Attachments:Heavy Equipment:Backhoe Loaders"
95494,"Business & Industrial:Heavy Equipment, Parts & Attachments:Heavy Equipment:Skid Steer Loaders"
95495,"Business & Industrial:Heavy Equipment, Parts & Attachments:Heavy Equipment:Trailers"
95672,"Clothing, Shoes & Accessories:Women's Shoes:Athletic"
96428,Health & Beauty:Salon & Spa Equipment:Styling Capes & Gowns
96856,Toys & Hobbies:Model Railroads & Trains:Z Scale:Locomotives
96880,"Computers & Networking:Computer Components:Interface Cards, Controllers:Parallel Cards"
96881,"Computers & Networking:Computer Components:Interface Cards, Controllers:RAID Cards"
96893,"Computers & Networking:Keyboards, Mice & Input:Touch Screens"
96907,"Computers/Tablets & Networking:Power Protection, Distribution:Surge Protectors, Power Strips"
96912,Computers & Networking:Computer Components:PCMCIA Cards:GPRS
96913,Computers/Tablets & Networking:Laptop & Desktop Accessories:Laptop Add-On Cards:Other Laptop Add-On Cards
96914,Computers & Networking:Drives & Storage:DVD-RW/+RW Drives:External
96915,Computers/Tablets & Networking:Laptop & Desktop Accessories:Laptop Cooling Pads
96945,Computers & Networking:Software:Education & Reference:Science
96946,Computers & Networking:Software:Graphics & Multimedia:CAD & CAM
96948,Computers & Networking:Software:System Utilities & Maintenance:Screensavers
96954,Consumer Electronics:Portable Audio & Headphones:Portable AM/FM Radios
96956,Consumer Electronics:Portable Audio & Video:Radios:Other
96957,Consumer Electronics:A/V Accessories & Cables:Mounts & Brackets:Equipment Stands
96965,"Consumer Electronics:Radios: CB, Ham & Shortwave:CB Radio:Other"
96966,"Consumer Electronics:Radio Communication:Ham, Amateur Radio:Other Ham Radio Equipment"
96969,"Consumer Electronics:TV, Video & Home Audio:Satellite TV Receivers"
96991,Cell Phones & Accessories:Cell Phone Accessories:Memory Cards
97034,Health & Beauty:Vitamins & Dietary Supplements:Sports Supplements:Protein Shakes & Bodybuilding
97035,Health & Beauty:Vitamins & Dietary Supplements:Sports Supplements:Sports Vitamins & Minerals
97036,Health & Beauty:Vitamins & Dietary Supplements:Sports Supplements:Other Sports Supplements
97042,"Sporting Goods:Boxing, Martial Arts & MMA:Gloves - Martial Arts"
97044,Sporting Goods:Outdoor Sports:Camping & Hiking:Survival & Emergency Gear
97064,Sporting Goods:Winter Sports:Clothing:Socks
97073,"Sporting Goods:Indoor Games:Table Tennis, Ping Pong:Balls"
97075,"Sporting Goods:Indoor Games:Table Tennis, Ping Pong:Tables"
97076,"Sporting Goods:Indoor Games:Table Tennis, Ping Pong:Other Table Tennis, Ping Pong"
97093,Toys & Hobbies:Diecast & Toy Vehicles:Price Guides & Publications
97118,Business & Industrial:Light Equipment & Tools:Stationary Engines:Parts
97119,Business & Industrial:Agriculture & Forestry:Tractors & Farm Machinery:Trailers
97121,"Business & Industrial:Heavy Equipment, Parts & Attachments:Heavy Equipment:Crawler Dozers & Loaders"
97122,"Business & Industrial:Heavy Equipment, Parts & Attachments:Heavy Equipment:Excavators"
97123,"Business & Industrial:Heavy Equipment, Parts & Attachments:Heavy Equipment:Scissor & Boom Lifts"
97125,"Business & Industrial:Heavy Equipment, Parts & Attachments:Heavy Equipment:Riding Trenchers"
97126,Business & Industrial:Heavy Equipment Parts & Accs:Other Heavy Equip Parts & Accs
97135,"Business & Industrial:Healthcare, Lab & Life Science:Imaging & Aesthetics Supplies"
97136,"Business & Industrial:Electrical & Test Equipment:Test, Measurement & Inspection:Analyzers & Data Acquisition:RF Communication Test Sets"
97138,"Business & Industrial:Electrical & Test Equipment:Test, Measurement & Inspection:Testers & Calibrators:Lineman's Handsets/Butt Sets"
97139,"Business & Industrial:Electrical & Test Equipment:Test, Measurement & Inspection:Testers & Calibrators:Cable Testers & Trackers"
97140,Business & Industrial:Electrical & Test Equipment:Test Equipment:Datacom & Telecom Measurement:Call & Tone Analyzers
97142,"Business & Industrial:Electrical & Test Equipment:Test, Measurement & Inspection:Test Meters & Detectors:Fault Locators & Reflectometry:Time-Domain Reflectometers:"
97143,Business & Industrial:Electrical & Test Equipment:Test Equipment:Datacom & Telecom Measurement:Other Data/Telecom Measurement
97146,"Business & Industrial:Electrical & Test Equipment:Test, Measurement & Inspection:Analyzers & Data Acquisition:LAN/WAN & Protocol Analyzers"
97168,Toys & Hobbies:Model Railroads & Trains:HO Scale:Track
97170,Toys & Hobbies:Model Railroads & Trains:HO Scale:Locomotives
97184,"Business & Industrial:Electrical & Test Equipment:Industrial Automation, Control:Control Systems and PLCs"
97185,"Business & Industrial:Heavy Equipment, Parts & Attachments:Heavy Equipment:Fork Lifts & Telehandlers"
97186,Business & Industrial:Electrical & Test Equipment:Test Equipment:Logic Analyzers:Complete Systems & Mainframes
97187,Business & Industrial:Electrical & Test Equipment:Test Equipment:Logic Analyzers:Modules
97188,Business & Industrial:Electrical & Test Equipment:Test Equipment:Logic Analyzers:Older Platforms
97190,Business & Industrial:Electrical & Test Equipment:Test Equipment:Network Analyzers:Complete Systems & Mainframes
97191,Business & Industrial:Electrical & Test Equipment:Test Equipment:Network Analyzers:Modules
97192,Business & Industrial:Electrical & Test Equipment:Test Equipment:Network Analyzers:Older Platforms
97196,"Business & Industrial:Electrical & Test Equipment:Test, Measurement & Inspection:Signal Sources & Conditioning:Function & Waveform Generators"
97197,"Business & Industrial:Electrical & Test Equipment:Test, Measurement & Inspection:Signal Sources & Conditioning:Pulse Generators"
97198,Business & Industrial:Electrical & Test Equipment:Test Equipment:Signal Sources & Generators:Signal
97199,Business & Industrial:Electrical & Test Equipment:Test Equipment:Signal Sources & Generators:Sweep
97200,"Business & Industrial:Electrical & Test Equipment:Test, Measurement & Inspection:Signal Sources & Conditioning:Other Signal Sources"
97201,"Business & Industrial:Test, Measurement & Inspection:Analyzers & Data Acquisition:Signal & Spectrum Analyzers"
97202,Business & Industrial:Electrical & Test Equipment:Test Equipment:Spectrum Analyzers:Complete Systems & Mainframes
97203,Business & Industrial:Electrical & Test Equipment:Test Equipment:Spectrum Analyzers:Modules
97204,Business & Industrial:Electrical & Test Equipment:Test Equipment:Spectrum Analyzers:Older Platforms
97230,"Business & Industrial:CNC, Metalworking & Manufacturing:Metalworking Tools:Metalworking Lathes"
97231,"Business & Industrial:Test, Measurement & Inspection:Analyzers & Data Acquisition:Logic Analyzers"
97233,Business & Industrial:Printing & Graphic Arts:Commercial Printing Essentials:Other Commercial Print Accessories
97234,Business & Industrial:Printing & Graphic Arts:Commercial Printing Essentials:Books & Manuals
97658,"Business & Industrial:Test, Measurement & Inspection:Analyzers & Data Acquisition:Network Analyzers"
97778,Toys & Hobbies:Action Figures:Designer & Urban Vinyl:Qee
97779,Toys & Hobbies:Model Railroads & Trains:N Scale:Intermountain
97780,Toys & Hobbies:Model Railroads & Trains:HO Scale:Bowser
97781,Toys & Hobbies:Model Railroads & Trains:HO Scale:Intermountain
98082,Sporting Goods:Outdoor Sports:Cycling:Bicycles & Frames:BMX Bikes
98083,Sporting Goods:Outdoor Sports:Cycling:Bicycles & Frames:Mountain Bikes
